Silica content,Reactive agg. percentage,Average size of reactive agg.,w / c,Alkali content,Temperature dependent type,Temperature,Relative humidity,Area of specimen section,Length,Time,ASR expansion
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,58.32809,0.01439
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,91.51299,0.01664
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,125.6471,0.03084
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,273.1642,0.05327
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,366.288,0.06897
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,7.66269,0.02561
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,32.70081,0.09215
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,56.77419,0.14
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,92.78953,0.17065
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,126.0037,0.18561
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,275.3762,0.21327
19.02,1,11.29,0.44,5.25,2,21,100,5625,300,366.6652,0.23271
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,11.29075,0.00019
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,29.73255,0.00393
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,56.46238,0.00467
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,91.48714,0.00542
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,125.5937,0.00766
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,274.918,0.01439
3.25,1,11.29,0.44,5.25,2,21,100,5625,300,365.2698,0.0271
63.48,1,0.45,0.55,2.4,2,23,100,625,285,10.2,-0.0025
63.48,1,0.45,0.55,2.4,2,23,100,625,285,18.4,-0.00249
63.48,1,0.45,0.55,2.4,2,23,100,625,285,31.9,0.00024
63.48,1,0.45,0.55,2.4,2,23,100,625,285,42.2,0.0062
63.48,1,0.45,0.55,2.4,2,23,100,625,285,50,0.0143
63.48,1,0.45,0.55,2.4,2,23,100,625,285,60,0.0268
63.48,1,0.45,0.55,2.4,2,23,100,625,285,67,0.0376
63.48,1,0.45,0.55,2.4,2,23,100,625,285,74.6,0.0549
63.48,1,0.45,0.55,2.4,2,23,100,625,285,83.9,0.0738
63.48,1,0.45,0.55,2.4,2,23,100,625,285,90.1,0.09
63.48,1,0.45,0.55,2.4,2,23,100,625,285,95.8,0.11
63.48,1,0.45,0.55,2.4,2,23,100,625,285,103,0.132
63.48,1,0.45,0.55,2.4,2,23,100,625,285,112,0.152
63.48,1,0.45,0.55,2.4,2,23,100,625,285,122,0.18
63.48,1,0.45,0.55,2.4,2,23,100,625,285,131,0.204
63.48,1,0.45,0.55,2.4,2,23,100,625,285,140,0.224
63.48,1,0.45,0.55,2.4,2,23,100,625,285,149,0.243
63.48,1,0.45,0.55,2.4,2,23,100,625,285,162,0.267
63.48,1,0.45,0.55,2.4,2,23,100,625,285,178,0.292
63.48,1,0.45,0.55,2.4,2,23,100,625,285,190,0.315
63.48,1,0.45,0.55,2.4,2,23,100,625,285,201,0.328
63.48,1,0.45,0.55,2.4,2,23,100,625,285,214,0.345
63.48,1,0.45,0.55,2.4,2,23,100,625,285,228,0.359
63.48,1,0.45,0.55,2.4,2,23,100,625,285,241,0.369
63.48,1,0.45,0.55,2.4,2,23,100,625,285,254,0.378
63.48,1,0.45,0.55,2.4,2,23,100,625,285,265,0.389
63.48,1,0.45,0.55,2.4,2,23,100,625,285,302,0.421
63.48,1,0.45,0.55,2.4,2,23,100,625,285,331,0.434
63.48,1,0.45,0.55,2.4,2,23,100,625,285,360,0.454
63.48,1,0.45,0.55,2.4,2,23,100,625,285,402,0.458
63.48,1,0.45,0.55,2.4,2,23,100,625,285,452,0.486
63.48,1,0.45,0.55,2.4,2,23,100,625,285,491,0.519
63.48,1,0.45,0.55,2.4,2,23,100,625,285,562,0.525
63.48,1,0.45,0.55,2.4,2,38,100,625,285,13.2,0.012
63.48,1,0.45,0.55,2.4,2,38,100,625,285,20.9,0.0273
63.48,1,0.45,0.55,2.4,2,38,100,625,285,26.1,0.047
63.48,1,0.45,0.55,2.4,2,38,100,625,285,29.7,0.0761
63.48,1,0.45,0.55,2.4,2,38,100,625,285,32.2,0.104
63.48,1,0.45,0.55,2.4,2,38,100,625,285,35,0.138
63.48,1,0.45,0.55,2.4,2,38,100,625,285,37.8,0.161
63.48,1,0.45,0.55,2.4,2,38,100,625,285,41.3,0.185
63.48,1,0.45,0.55,2.4,2,38,100,625,285,44.8,0.201
63.48,1,0.45,0.55,2.4,2,38,100,625,285,47.3,0.231
63.48,1,0.45,0.55,2.4,2,38,100,625,285,51.2,0.25
63.48,1,0.45,0.55,2.4,2,38,100,625,285,53.3,0.276
63.48,1,0.45,0.55,2.4,2,38,100,625,285,56.8,0.299
63.48,1,0.45,0.55,2.4,2,38,100,625,285,60,0.319
63.48,1,0.45,0.55,2.4,2,38,100,625,285,62.8,0.34
63.48,1,0.45,0.55,2.4,2,38,100,625,285,66.3,0.355
63.48,1,0.45,0.55,2.4,2,38,100,625,285,68.8,0.37
63.48,1,0.45,0.55,2.4,2,38,100,625,285,73,0.391
63.48,1,0.45,0.55,2.4,2,38,100,625,285,75.8,0.413
63.48,1,0.45,0.55,2.4,2,38,100,625,285,82.1,0.435
63.48,1,0.45,0.55,2.4,2,38,100,625,285,87,0.456
63.48,1,0.45,0.55,2.4,2,38,100,625,285,93.7,0.477
63.48,1,0.45,0.55,2.4,2,38,100,625,285,100,0.499
63.48,1,0.45,0.55,2.4,2,38,100,625,285,107,0.519
63.48,1,0.45,0.55,2.4,2,38,100,625,285,115,0.537
63.48,1,0.45,0.55,2.4,2,38,100,625,285,122,0.551
63.48,1,0.45,0.55,2.4,2,38,100,625,285,132,0.574
63.48,1,0.45,0.55,2.4,2,38,100,625,285,141,0.594
63.48,1,0.45,0.55,2.4,2,38,100,625,285,152,0.62
63.48,1,0.45,0.55,2.4,2,38,100,625,285,169,0.646
63.48,1,0.45,0.55,2.4,2,38,100,625,285,182,0.658
63.48,1,0.45,0.55,2.4,2,38,100,625,285,194,0.666
63.48,1,0.45,0.55,2.4,2,38,100,625,285,208,0.676
63.48,1,0.45,0.55,2.4,2,38,100,625,285,222,0.682
63.48,1,0.45,0.55,2.4,2,38,100,625,285,235,0.687
63.48,1,0.45,0.55,2.4,2,38,100,625,285,251,0.694
63.48,1,0.45,0.55,2.4,2,38,100,625,285,266,0.697
63.48,1,0.45,0.55,2.4,2,38,100,625,285,303,0.706
63.48,1,0.45,0.55,2.4,2,38,100,625,285,330,0.709
63.48,1,0.45,0.55,2.4,2,38,100,625,285,360,0.71
63.48,1,0.45,0.55,2.4,2,38,100,625,285,401,0.714
63.48,1,0.45,0.55,2.4,2,38,100,625,285,451,0.741
63.48,1,0.45,0.55,2.4,2,38,100,625,285,491,0.745
63.48,1,0.45,0.55,2.4,2,38,100,625,285,561,0.75
63.48,1,0.45,0.55,2.4,2,55,100,625,285,3.64,0.0273
63.48,1,0.45,0.55,2.4,2,55,100,625,285,5.93,0.0807
63.48,1,0.45,0.55,2.4,2,55,100,625,285,9.1,0.168
63.48,1,0.45,0.55,2.4,2,55,100,625,285,12.1,0.236
63.48,1,0.45,0.55,2.4,2,55,100,625,285,14.4,0.288
63.48,1,0.45,0.55,2.4,2,55,100,625,285,17.6,0.312
63.48,1,0.45,0.55,2.4,2,55,100,625,285,20.8,0.344
63.48,1,0.45,0.55,2.4,2,55,100,625,285,24.1,0.377
63.48,1,0.45,0.55,2.4,2,55,100,625,285,29,0.409
63.48,1,0.45,0.55,2.4,2,55,100,625,285,35.2,0.446
63.48,1,0.45,0.55,2.4,2,55,100,625,285,41.4,0.485
63.48,1,0.45,0.55,2.4,2,55,100,625,285,46.9,0.515
63.48,1,0.45,0.55,2.4,2,55,100,625,285,52.6,0.54
63.48,1,0.45,0.55,2.4,2,55,100,625,285,56.6,0.559
63.48,1,0.45,0.55,2.4,2,55,100,625,285,63.6,0.576
63.48,1,0.45,0.55,2.4,2,55,100,625,285,70.2,0.591
63.48,1,0.45,0.55,2.4,2,55,100,625,285,79.3,0.605
63.48,1,0.45,0.55,2.4,2,55,100,625,285,87,0.615
63.48,1,0.45,0.55,2.4,2,55,100,625,285,97.6,0.619
63.48,1,0.45,0.55,2.4,2,55,100,625,285,107,0.621
63.48,1,0.45,0.55,2.4,2,55,100,625,285,117,0.622
63.48,1,0.45,0.55,2.4,2,55,100,625,285,130,0.625
63.48,1,0.45,0.55,2.4,2,55,100,625,285,142,0.635
63.48,1,0.45,0.55,2.4,2,55,100,625,285,158,0.638
63.48,1,0.45,0.55,2.4,2,55,100,625,285,173,0.647
63.48,1,0.45,0.55,2.4,2,55,100,625,285,190,0.659
63.48,1,0.45,0.55,2.4,2,55,100,625,285,204,0.669
63.48,1,0.45,0.55,2.4,2,55,100,625,285,219,0.676
63.48,1,0.45,0.55,2.4,2,55,100,625,285,232,0.684
63.48,1,0.45,0.55,2.4,2,55,100,625,285,245,0.69
63.48,1,0.45,0.55,2.4,2,55,100,625,285,259,0.694
63.48,1,0.45,0.55,2.4,2,55,100,625,285,303,0.695
63.48,1,0.45,0.55,2.4,2,55,100,625,285,331,0.695
63.48,1,0.45,0.55,2.4,2,55,100,625,285,360,0.696
63.48,1,0.45,0.55,2.4,2,55,100,625,285,401,0.7
63.48,1,0.45,0.55,2.4,2,55,100,625,285,452,0.722
63.48,1,0.45,0.55,2.4,2,55,100,625,285,492,0.731
63.48,1,0.45,0.55,2.4,2,55,100,625,285,562,0.736
97,0.04,0.23,0.5,4.4,2,23,100,625,285,2.47645,0.01149
97,0.04,0.23,0.5,4.4,2,23,100,625,285,4.34078,0.02034
97,0.04,0.23,0.5,4.4,2,23,100,625,285,6.76428,0.02948
97,0.04,0.23,0.5,4.4,2,23,100,625,285,8.62945,0.03848
97,0.04,0.23,0.5,4.4,2,23,100,625,285,10.23668,0.05099
97,0.04,0.23,0.5,4.4,2,23,100,625,285,11.87473,0.06871
97,0.04,0.23,0.5,4.4,2,23,100,625,285,12.81258,0.08586
97,0.04,0.23,0.5,4.4,2,23,100,625,285,14.01918,0.10132
97,0.04,0.23,0.5,4.4,2,23,100,625,285,15.09807,0.11875
97,0.04,0.23,0.5,4.4,2,23,100,625,285,16.18278,0.13717
97,0.04,0.23,0.5,4.4,2,23,100,625,285,17.25667,0.15376
97,0.04,0.23,0.5,4.4,2,23,100,625,285,18.20368,0.17246
97,0.04,0.23,0.5,4.4,2,23,100,625,285,20.57441,0.19622
97,0.04,0.23,0.5,4.4,2,23,100,625,285,22.63392,0.21449
97,0.04,0.23,0.5,4.4,2,23,100,625,285,24.70591,0.23488
97,0.04,0.23,0.5,4.4,2,23,100,625,285,27.07248,0.25793
97,0.04,0.23,0.5,4.4,2,23,100,625,285,29.73029,0.2831
97,0.04,0.23,0.5,4.4,2,23,100,625,285,30.49462,0.29449
97,0.04,0.23,0.5,4.4,2,23,100,625,285,50.87547,0.32345
97,0.04,0.23,0.5,4.4,2,23,100,625,285,99.32252,0.33765
97,0.04,0.23,0.5,4.4,2,23,100,625,285,174.6489,0.34847
97,0.04,0.23,0.5,4.4,2,23,100,625,285,249.81,0.35494
97,0.04,0.23,0.5,4.4,2,23,100,625,285,350.0669,0.36281
97,0.04,0.23,0.5,4.4,2,23,100,625,285,500.8056,0.37547
97,0.04,0.23,0.5,4.4,2,23,100,625,285,602.3194,0.38376
97,0.04,0.23,0.5,4.4,2,38,100,625,285,1.67643,0.04822
97,0.04,0.23,0.5,4.4,2,38,100,625,285,3.26166,0.09049
97,0.04,0.23,0.5,4.4,2,38,100,625,285,4.20678,0.13342
97,0.04,0.23,0.5,4.4,2,38,100,625,285,5.83019,0.17926
97,0.04,0.23,0.5,4.4,2,38,100,625,285,6.62569,0.22332
97,0.04,0.23,0.5,4.4,2,38,100,625,285,7.58296,0.26738
97,0.04,0.23,0.5,4.4,2,38,100,625,285,9.22584,0.29993
97,0.04,0.23,0.5,4.4,2,38,100,625,285,18.69274,0.32287
97,0.04,0.23,0.5,4.4,2,38,100,625,285,29.47148,0.33235
97,0.04,0.23,0.5,4.4,2,38,100,625,285,49.9456,0.3408
97,0.04,0.23,0.5,4.4,2,38,100,625,285,79.31149,0.3487
97,0.04,0.23,0.5,4.4,2,38,100,625,285,99.74049,0.35293
97,0.04,0.23,0.5,4.4,2,38,100,625,285,175.0887,0.3644
97,0.04,0.23,0.5,4.4,2,38,100,625,285,250.0961,0.37426
97,0.04,0.23,0.5,4.4,2,38,100,625,285,349.7088,0.38556
97,0.04,0.23,0.5,4.4,2,38,100,625,285,450.5844,0.39394
97,0.04,0.23,0.5,4.4,2,38,100,625,285,531.0345,0.39841
97,0.04,0.23,0.5,4.4,2,50,100,625,285,1.50582,0.06974
97,0.04,0.23,0.5,4.4,2,50,100,625,285,2.8061,0.10641
97,0.04,0.23,0.5,4.4,2,50,100,625,285,3.55379,0.14123
97,0.04,0.23,0.5,4.4,2,50,100,625,285,4.57685,0.17646
97,0.04,0.23,0.5,4.4,2,50,100,625,285,5.17868,0.20642
97,0.04,0.23,0.5,4.4,2,50,100,625,285,6.90067,0.24861
97,0.04,0.23,0.5,4.4,2,50,100,625,285,7.91522,0.27897
97,0.04,0.23,0.5,4.4,2,50,100,625,285,9.75408,0.30946
97,0.04,0.23,0.5,4.4,2,50,100,625,285,9.79296,0.33167
97,0.04,0.23,0.5,4.4,2,50,100,625,285,21.26308,0.3719
97,0.04,0.23,0.5,4.4,2,50,100,625,285,31.30269,0.37952
97,0.04,0.23,0.5,4.4,2,50,100,625,285,49.58056,0.38571
97,0.04,0.23,0.5,4.4,2,50,100,625,285,79.94121,0.38981
97,0.04,0.23,0.5,4.4,2,50,100,625,285,100.1364,0.39284
97,0.04,0.23,0.5,4.4,2,50,100,625,285,174.8617,0.39802
97,0.04,0.23,0.5,4.4,2,50,100,625,285,250.8186,0.40056
97,0.04,0.23,0.5,4.4,2,50,100,625,285,351.6347,0.40286
97,0.04,0.23,0.5,4.4,2,50,100,625,285,450.801,0.40424
79,1,1.17,0.5,7.27,1,30,100,784,180,7.125,0.148
79,1,1.17,0.5,7.27,1,30,100,784,180,14.12686,0.291
79,1,1.17,0.5,7.27,1,30,100,784,180,21.12556,0.409
79,1,1.17,0.5,7.27,1,30,100,784,180,28.21085,0.503
79,1,1.17,0.5,7.27,1,30,100,784,180,56.16745,0.67
79,1,1.17,0.5,7.27,1,30,100,784,180,100.3235,0.78
79,1,1.17,0.5,7.27,1,40,100,784,180,7.02,0.256
79,1,1.17,0.5,7.27,1,40,100,784,180,14.1,0.412
79,1,1.17,0.5,7.27,1,40,100,784,180,21,0.464
79,1,1.17,0.5,7.27,1,40,100,784,180,28.2,0.513
79,1,1.17,0.5,7.27,1,40,100,784,180,56.1,0.552
79,1,1.17,0.5,7.27,1,40,100,784,180,100,0.56
79,1,1.17,0.5,7.27,1,60,100,784,180,6.95361,0.313
79,1,1.17,0.5,7.27,1,60,100,784,180,13.95254,0.374
79,1,1.17,0.5,7.27,1,60,100,784,180,21.08481,0.376
79,1,1.17,0.5,7.27,1,60,100,784,180,28.2,0.377
79,1,1.17,0.5,7.27,1,60,100,784,180,56.19831,0.378
79,1,1.17,0.5,7.27,1,60,100,784,180,77.29137,0.377
79,1,1.17,0.5,7.27,1,60,100,784,180,84.18019,0.376
79,1,1.17,0.5,7.27,1,60,100,784,180,91.25143,0.378
79,1,1.17,0.5,7.27,1,60,100,784,180,100.5177,0.377
79,1,1.17,0.5,7.27,1,80,100,784,180,7.12223,0.139
79,1,1.17,0.5,7.27,1,80,100,784,180,14.22854,0.142
79,1,1.17,0.5,7.27,1,80,100,784,180,20.81507,0.142
79,1,1.17,0.5,7.27,1,80,100,784,180,28.23025,0.139
79,1,1.17,0.5,7.27,1,80,100,784,180,56.2,0.135
79,1,1.17,0.5,7.27,1,80,100,784,180,77.1,0.14
79,1,1.17,0.5,7.27,1,80,100,784,180,84.4,0.14
79,1,1.17,0.5,7.27,1,80,100,784,180,90.8,0.139
79,1,1.17,0.5,7.27,1,80,100,784,180,100,0.138
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,2.91098,0.05841
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,7.02347,0.16808
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,9.93777,0.19669
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,14.15913,0.23245
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,20.89664,0.25868
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,28.24057,0.25987
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,35.07988,0.27536
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,42.02233,0.26821
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,48.96505,0.25868
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,56.10644,0.27179
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,63.15029,0.25748
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,70.09088,0.26702
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,76.83079,0.27179
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,84.07451,0.2694
99.9,0.08,1.09,0.5,20,2,80,100,1600,160,91.11463,0.28848
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,3.19347,0.23126
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,6.89701,0.39934
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,9.80719,0.4649
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,13.92741,0.50543
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,20.86026,0.58411
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,27.79765,0.62225
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,34.83484,0.66755
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,41.77475,0.68305
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,48.91188,0.73431
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,55.85327,0.73669
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,62.78998,0.7808
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,69.83237,0.7796
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,76.9747,0.78437
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,83.81468,0.79391
99.9,0.06,0.8,0.5,20,2,80,100,1600,160,90.75499,0.80583
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,3.20879,0.09417
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,6.81466,0.23603
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,9.62397,0.30397
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,13.94446,0.35285
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,21.08359,0.38623
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,28.02271,0.40887
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,34.96129,0.43629
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,41.80234,0.43629
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,48.74385,0.43748
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,55.78611,0.43748
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,62.82956,0.42676
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,69.96922,0.45536
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,76.91247,0.44106
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,83.95499,0.43868
99.9,0.11,0.8,0.5,20,2,80,100,1600,160,90.99551,0.45417
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,3.19067,0.25629
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,6.90367,0.33974
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,10.21693,0.39934
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,14.03054,0.48278
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,20.85413,0.63894
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,27.88652,0.72715
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,34.82458,0.75934
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,42.06631,0.77483
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,49.00516,0.79987
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,55.8466,0.79629
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,62.68405,0.82848
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,69.92964,0.8094
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,76.96897,0.83563
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,83.81015,0.83444
99.9,0.11,1.77,0.5,20,2,80,100,1600,160,90.84774,0.87616
9,1,11.29,0.42,5.13,1,38,100,5806.44,285,8.71795,0.00095
9,1,11.29,0.42,5.13,1,38,100,5806.44,285,25.11371,0.00476
